Fiscal Year,Month (abbv),Component,Region,Area of Responsibility,Unique ID,Count of Officers/Agents
2022,JUL,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220700043,2
2020,JUL,U.S. Border Patrol,Northern Border,Blaine Sector,200700087,8
2022,MAY,U.S. Border Patrol,Southern Border,San Diego Sector,220500059,1
2022,MAY,Office of Field Operations,Southern Border,El Paso Field Office,220500097,2
2019,NOV,U.S. Border Patrol,Southern Border,San Diego Sector,191100042,1
2022,JUL,U.S. Border Patrol,Southern Border,Tucson Sector,220700075,1
2020,FEB,U.S. Border Patrol,Coastal/Interior,Special Operations Group,200200053,1
2022,JUN,U.S. Border Patrol,Southern Border,El Centro Sector,220600020,2
2019,AUG,Office of Field Operations,Southern Border,San Diego Field Office,190800064,1
2022,JAN,U.S. Border Patrol,Southern Border,El Centro Sector,220100018,1
2022,MAY,U.S. Border Patrol,Southern Border,El Paso Sector,220500026,1
2020,MAR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,200300041,2
2020,AUG,U.S. Border Patrol,Southern Border,El Centro Sector,200800028,1
2021,APR,U.S. Border Patrol,Southern Border,Tucson Sector,210400065,2
2022,JUL,U.S. Border Patrol,Southern Border,Tucson Sector,220700070,4
2019,OCT,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,191000044,1
2019,JUL,U.S. Border Patrol,Southern Border,El Paso Sector,190700019,2
2019,DEC,U.S. Border Patrol,Southern Border,El Centro Sector,191200015,2
2020,JUN,U.S. Border Patrol,Southern Border,El Centro Sector,200600011,2
2022,OCT,Office of Field Operations,Southern Border,San Diego Field Office,221000081,2
2022,JAN,Air and Marine Operations,Coastal/Interior,Operations Directorate,220100012,1
2019,OCT,U.S. Border Patrol,Southern Border,Tucson Sector,191000057,1
2019,FEB,U.S. Border Patrol,Southern Border,Del Rio Sector,190200003,1
2021,AUG,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,210800047,1
2021,DEC,U.S. Border Patrol,Southern Border,El Paso Sector,211200013,1
2022,SEP,U.S. Border Patrol,Southern Border,San Diego Sector,220900080,1
2022,SEP,U.S. Border Patrol,Southern Border,San Diego Sector,220900073,1
2021,NOV,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,211100038,1
2020,DEC,U.S. Border Patrol,Southern Border,Laredo Sector,201200022,1
2019,AUG,U.S. Border Patrol,Southern Border,El Centro Sector,190800018,1
2021,MAR,Office of Field Operations,Southern Border,Laredo Field Office,210300070,1
2021,NOV,U.S. Border Patrol,Southern Border,Laredo Sector,211100030,1
2022,OCT,U.S. Border Patrol,Southern Border,El Centro Sector,221000018,2
2021,DEC,U.S. Border Patrol,Southern Border,San Diego Sector,211200037,1
2021,JUN,U.S. Border Patrol,Southern Border,El Paso Sector,210600034,1
2022,AUG,U.S. Border Patrol,Southern Border,Tucson Sector,220800083,1
2022,MAR,U.S. Border Patrol,Southern Border,El Centro Sector,220300030,2
2020,MAR,U.S. Border Patrol,Southern Border,Tucson Sector,200300066,1
2019,AUG,U.S. Border Patrol,Southern Border,Tucson Sector,190800050,1
2021,DEC,U.S. Border Patrol,Southern Border,Tucson Sector,211200045,1
2022,MAR,U.S. Border Patrol,Southern Border,El Paso Sector,220300034,2
2022,FEB,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220200024,1
2021,FEB,U.S. Border Patrol,Southern Border,Tucson Sector,210200054,1
2020,APR,U.S. Border Patrol,Southern Border,El Paso Sector,200400023,1
2019,MAR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,190300036,1
2021,APR,U.S. Border Patrol,Southern Border,San Diego Sector,210400052,1
2020,NOV,Office of Field Operations,Southern Border,Tucson Field Office,201100083,1
2021,MAY,U.S. Border Patrol,Southern Border,Del Rio Sector,210500009,1
2019,JUN,Office of Field Operations,Southern Border,San Diego Field Office,190600074,1
2020,FEB,U.S. Border Patrol,Southern Border,San Diego Sector,200200047,1
2021,MAY,U.S. Border Patrol,Southern Border,Del Rio Sector,210500006,1
2020,DEC,U.S. Border Patrol,Southern Border,Big Bend Sector,201200001,1
2021,FEB,U.S. Border Patrol,Southern Border,El Paso Sector,210200020,1
2021,SEP,U.S. Border Patrol,Southern Border,Tucson Sector,210900065,2
2022,DEC,Office of Field Operations,Southern Border,Laredo Field Office,221200006,1
2021,NOV,Office of Field Operations,Southern Border,Laredo Field Office,211100080,2
2019,OCT,Office of Field Operations,Southern Border,El Paso Field Office,191000071,1
2021,MAY,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,210500057,1
2020,JUL,Office of Field Operations,Northern Border,Portland Field Office,200700105,5
2019,AUG,U.S. Border Patrol,Southern Border,San Diego Sector,190800044,1
2021,APR,Office of Field Operations,Southern Border,Laredo Field Office,210400087,1
2021,DEC,Office of Field Operations,Southern Border,San Diego Field Office,211200055,1
2021,JAN,U.S. Border Patrol,Coastal/Interior,Special Operations Group,210100055,2
2021,OCT,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,211000038,1
2022,AUG,U.S. Border Patrol,Southern Border,El Centro Sector,220800034,1
2022,AUG,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220800057,1
2022,FEB,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220200022,1
2022,OCT,U.S. Border Patrol,Southern Border,El Centro Sector,221000014,1
2019,MAR,Office of Field Operations,Southern Border,Tucson Field Office,190300078,2
2022,MAY,U.S. Border Patrol,Southern Border,San Diego Sector,220500054,3
2021,MAR,U.S. Border Patrol,Southern Border,Big Bend Sector,210300057,1
2020,FEB,U.S. Border Patrol,Southern Border,Tucson Sector,200200058,1
2020,AUG,U.S. Border Patrol,Southern Border,Big Bend Sector,200800011,1
2021,NOV,U.S. Border Patrol,Southern Border,Del Rio Sector,211100006,2
2020,JUL,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,200700047,1
2019,DEC,U.S. Border Patrol,Southern Border,El Centro Sector,191200012,1
2021,AUG,U.S. Border Patrol,Southern Border,San Diego Sector,210800057,1
2020,JAN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,200100037,1
2022,FEB,U.S. Border Patrol,Southern Border,Tucson Sector,220200052,2
2019,DEC,U.S. Border Patrol,Southern Border,Del Rio Sector,191200009,1
2021,SEP,Office of Field Operations,Southern Border,San Diego Field Office,210900007,1
2021,JUL,U.S. Border Patrol,Southern Border,El Centro Sector,210700009,1
2020,JUL,U.S. Border Patrol,Southern Border,Tucson Sector,200700082,1
2019,SEP,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,190900038,1
2019,OCT,U.S. Border Patrol,Southern Border,Tucson Sector,191000062,1
2022,NOV,U.S. Border Patrol,Southern Border,El Centro Sector,221100014,1
2019,DEC,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,191200042,2
2020,FEB,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,200200035,1
2021,JUL,U.S. Border Patrol,Southern Border,El Paso Sector,210700023,1
2021,OCT,U.S. Border Patrol,Coastal/Interior,Special Operations Group,211000054,5
2022,OCT,U.S. Border Patrol,Southern Border,El Centro Sector,221000015,1
2020,AUG,Office of Field Operations,Southern Border,Laredo Field Office,200800065,1
2020,JUL,Office of Field Operations,Northern Border,Portland Field Office,200700108,19
2021,SEP,U.S. Border Patrol,Southern Border,Yuma Sector,210900071,3
2022,DEC,U.S. Border Patrol,Southern Border,Tucson Sector,221200073,1
2021,NOV,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,211100043,2
2019,SEP,U.S. Border Patrol,Southern Border,Tucson Sector,190900047,2
2022,JUN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220600036,1
2020,FEB,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,200200036,1
2022,MAR,U.S. Border Patrol,Southern Border,El Centro Sector,220300026,2
2021,NOV,U.S. Border Patrol,Southern Border,El Centro Sector,211100013,1
2022,JUN,U.S. Border Patrol,Southern Border,San Diego Sector,220600048,1
2019,JUN,U.S. Border Patrol,Southern Border,El Paso Sector,190600021,2
2021,AUG,U.S. Border Patrol,Southern Border,Tucson Sector,210800069,1
2020,NOV,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,201100044,1
2020,DEC,U.S. Border Patrol,Southern Border,Yuma Sector,201200048,1
2022,MAR,U.S. Border Patrol,Southern Border,El Centro Sector,220300028,1
2019,MAY,U.S. Border Patrol,Southern Border,Del Rio Sector,190500008,1
2022,MAR,U.S. Border Patrol,Southern Border,Del Rio Sector,220300019,1
2019,FEB,Office of Field Operations,Southern Border,El Paso Field Office,190200066,1
2020,NOV,U.S. Border Patrol,Southern Border,El Paso Sector,201100022,1
2022,MAY,U.S. Border Patrol,Southern Border,San Diego Sector,220500048,1
2020,MAR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,200300037,1
2021,MAY,U.S. Border Patrol,Southern Border,El Centro Sector,210500019,1
2019,NOV,Office of Field Operations,Southern Border,San Diego Field Office,191100069,3
2021,OCT,U.S. Border Patrol,Southern Border,San Diego Sector,211000051,1
2021,JUL,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,210700036,1
2019,FEB,U.S. Border Patrol,Southern Border,El Centro Sector,190200006,2
2021,JAN,U.S. Border Patrol,Southern Border,Del Rio Sector,210100015,1
2019,MAY,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,190500038,1
2020,AUG,U.S. Border Patrol,Southern Border,Laredo Sector,200800038,1
2020,MAY,U.S. Border Patrol,Southern Border,Tucson Sector,200500044,1
2021,OCT,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,211000035,1
2022,JUL,U.S. Border Patrol,Southern Border,Tucson Sector,220700084,1
2022,AUG,U.S. Border Patrol,Southern Border,Laredo Sector,220800048,1
2019,JUL,U.S. Border Patrol,Southern Border,El Centro Sector,190700017,1
2021,JAN,U.S. Border Patrol,Southern Border,Laredo Sector,210100034,1
2022,DEC,U.S. Border Patrol,Southern Border,El Paso Sector,221200027,1
2021,OCT,U.S. Border Patrol,Southern Border,El Centro Sector,211000015,2
2020,OCT,U.S. Border Patrol,Southern Border,Laredo Sector,201000029,1
2021,SEP,U.S. Border Patrol,Southern Border,Yuma Sector,210900075,1
2022,SEP,U.S. Border Patrol,Southern Border,Tucson Sector,220900101,2
2021,NOV,Office of Field Operations,Southern Border,Tucson Field Office,211100079,1
2021,AUG,U.S. Border Patrol,Southern Border,Yuma Sector,210800075,1
2020,AUG,U.S. Border Patrol,Southern Border,Tucson Sector,200800052,1
2019,JAN,U.S. Border Patrol,Southern Border,San Diego Sector,190100051,2
2022,AUG,U.S. Border Patrol,Southern Border,San Diego Sector,220800065,1
2021,AUG,Office of Field Operations,Southern Border,San Diego Field Office,210800083,2
2020,OCT,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,201000034,1
2020,SEP,U.S. Border Patrol,Southern Border,El Centro Sector,200900019,1
2021,MAR,U.S. Border Patrol,Southern Border,San Diego Sector,210300045,1
2022,MAR,Office of Field Operations,Southern Border,El Paso Field Office,220300106,1
2022,AUG,U.S. Border Patrol,Southern Border,Del Rio Sector,220800023,1
2020,SEP,U.S. Border Patrol,Southern Border,Del Rio Sector,200900008,1
2021,JUL,Office of Field Operations,Southern Border,Laredo Field Office,210700068,2
2022,NOV,U.S. Border Patrol,Southern Border,Yuma Sector,221100069,2
2022,FEB,Air and Marine Operations,Coastal/Interior,Operations Directorate,220200003,1
2021,MAY,U.S. Border Patrol,Southern Border,San Diego Sector,210500060,2
2019,NOV,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,191100033,1
2022,JUL,U.S. Border Patrol,Southern Border,Laredo Sector,220700042,1
2020,JUL,U.S. Border Patrol,Coastal/Interior,Special Operations Group,200700076,1
2022,SEP,U.S. Border Patrol,Southern Border,Tucson Sector,220900095,1
2022,MAR,U.S. Border Patrol,Southern Border,San Diego Sector,220300057,1
2019,AUG,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,190800042,1
2022,SEP,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220900056,2
2019,JUN,U.S. Border Patrol,Southern Border,San Diego Sector,190600045,1
2020,OCT,U.S. Border Patrol,Southern Border,El Centro Sector,201000010,1
2020,NOV,U.S. Border Patrol,Southern Border,Tucson Sector,201100058,1
2022,APR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220400070,1
2022,MAY,U.S. Border Patrol,Southern Border,Tucson Sector,220500063,1
2020,APR,U.S. Border Patrol,Southern Border,San Diego Sector,200400036,1
2019,MAR,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,190300031,1
2021,MAR,U.S. Border Patrol,Southern Border,Tucson Sector,210300063,2
2020,FEB,U.S. Border Patrol,Northern Border,Grand Forks Sector,200200023,1
2019,OCT,U.S. Border Patrol,Southern Border,El Centro Sector,191000009,1
2021,JAN,Office of Field Operations,Southern Border,San Diego Field Office,210100070,3
2022,NOV,U.S. Border Patrol,Southern Border,Yuma Sector,221100068,1
2022,FEB,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220200025,1
2020,SEP,U.S. Border Patrol,Southern Border,Tucson Sector,200900049,1
2021,FEB,U.S. Border Patrol,Southern Border,El Paso Sector,210200022,1
2019,JAN,U.S. Border Patrol,Southern Border,Laredo Sector,190100032,2
2021,JUN,U.S. Border Patrol,Southern Border,Big Bend Sector,210600007,1
2019,JUN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,190600031,1
2019,SEP,Air and Marine Operations,Coastal/Interior,Operations Directorate,190900003,1
2022,JUN,U.S. Border Patrol,Southern Border,Laredo Sector,220600031,1
2022,SEP,U.S. Border Patrol,Southern Border,Yuma Sector,220900107,1
2020,MAR,U.S. Border Patrol,Southern Border,San Diego Sector,200300047,2
2022,OCT,U.S. Border Patrol,Southern Border,San Diego Sector,221000059,1
2021,DEC,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,211200031,1
2020,JUL,U.S. Border Patrol,Northern Border,Blaine Sector,200700069,4
2022,AUG,U.S. Border Patrol,Southern Border,Tucson Sector,220800086,1
2020,APR,Air and Marine Operations,Coastal/Interior,Operations Directorate,200400004,1
2021,MAY,Air and Marine Operations,Coastal/Interior,Operations Directorate,210500001,1
2022,MAR,U.S. Border Patrol,Southern Border,Tucson Sector,220300004,1
2020,MAR,U.S. Border Patrol,Southern Border,Laredo Sector,200300030,2
2019,OCT,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,191000045,1
2019,JAN,U.S. Border Patrol,Southern Border,Yuma Sector,190100077,1
2021,AUG,U.S. Border Patrol,Southern Border,Laredo Sector,210800036,1
2022,JUL,U.S. Border Patrol,Southern Border,Yuma Sector,220700089,1
2019,JAN,U.S. Border Patrol,Northern Border,Spokane Sector,190100060,1
2021,JUN,U.S. Border Patrol,Southern Border,El Centro Sector,210600023,1
2021,NOV,Office of Field Operations,Southern Border,Laredo Field Office,211100072,1
2022,JUL,U.S. Border Patrol,Southern Border,Tucson Sector,220700081,1
2019,JAN,U.S. Border Patrol,Southern Border,Tucson Sector,190100067,1
2021,MAY,U.S. Border Patrol,Southern Border,El Paso Sector,210500039,1
2022,JUL,U.S. Border Patrol,Southern Border,El Centro Sector,220700017,1
2021,SEP,U.S. Border Patrol,Southern Border,Tucson Sector,210900061,1
2019,JAN,U.S. Border Patrol,Southern Border,El Paso Sector,190100027,1
2019,AUG,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,190800036,1
2021,AUG,Air and Marine Operations,Coastal/Interior,Operations Directorate,210800004,1
2020,FEB,U.S. Border Patrol,Southern Border,Laredo Sector,200200029,1
2021,JAN,U.S. Border Patrol,Southern Border,Laredo Sector,210100031,1
2020,AUG,U.S. Border Patrol,Southern Border,San Diego Sector,200800045,1
2020,JUL,U.S. Border Patrol,Southern Border,El Centro Sector,200700020,2
2019,JUN,U.S. Border Patrol,Southern Border,Tucson Sector,190600056,1
2020,SEP,U.S. Border Patrol,Southern Border,Laredo Sector,200900029,1
2021,AUG,U.S. Border Patrol,Southern Border,Tucson Sector,210800068,1
2020,MAR,U.S. Border Patrol,Southern Border,El Centro Sector,200300011,4
2022,APR,U.S. Border Patrol,Southern Border,Laredo Sector,220400053,1
2020,OCT,Office of Field Operations,Southern Border,San Diego Field Office,201000078,1
2022,JUN,U.S. Border Patrol,Southern Border,Tucson Sector,220600055,1
2019,AUG,U.S. Border Patrol,Southern Border,El Centro Sector,190800016,1
2020,FEB,U.S. Border Patrol,Southern Border,Laredo Sector,200200026,1
2022,JUN,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,220600037,1
2021,MAY,U.S. Border Patrol,Southern Border,El Centro Sector,210500024,1
2021,DEC,U.S. Border Patrol,Southern Border,El Paso Sector,211200015,1
2021,JAN,U.S. Border Patrol,Southern Border,Del Rio Sector,210100017,1
2022,NOV,U.S. Border Patrol,Southern Border,San Diego Sector,221100045,1
2020,MAR,U.S. Border Patrol,Southern Border,El Centro Sector,200300008,1
2020,JUN,U.S. Border Patrol,Northern Border,Houlton Sector,200600023,1
2020,OCT,U.S. Border Patrol,Southern Border,San Diego Sector,201000050,1
2020,JAN,Air and Marine Operations,Coastal/Interior,Operations Directorate,200100001,1
2021,JUL,U.S. Border Patrol,Southern Border,Yuma Sector,210700063,1
2021,APR,U.S. Border Patrol,Southern Border,Big Bend Sector,210400064,1
2020,JUL,U.S. Border Patrol,Southern Border,San Diego Sector,200700057,1
2019,NOV,U.S. Border Patrol,Southern Border,San Diego Sector,191100045,1
2022,SEP,U.S. Border Patrol,Southern Border,El Centro Sector,220900021,1
2019,FEB,U.S. Border Patrol,Southern Border,Rio Grande Valley Sector,190200033,1
2019,DEC,U.S. Border Patrol,Southern Border,Del Rio Sector,191200006,1
2022,MAY,Office of Field Operations,Southern Border,San Diego Field Office,220500104,1
2022,NOV,U.S. Border Patrol,Southern Border,Tucson Sector,221100061,2
2021,NOV,U.S. Border Patrol,Southern Border,Yuma Sector,211100070,1
